category_id,category_title,subcategory_title,product_id,product_title,price,currency,description_plain,description_html,image_url,product_url
37,Niyokki (Gnocchi),Niyokki,587246,ENTRECOTE BIBITA,640,₺,"Pen niokki, beef, dried onion, village pepper, kapya pepper, garlic, black pepper, roasted sesame seeds, mix soy sauce, butter","<p><span style=""font-size: 12px;"">Pen niokki, beef, dried onion, village pepper, kapya pepper, garlic, black pepper, roasted sesame seeds, mix soy sauce, butter</span><br></p>",https://cdn.pardonapp.co/products/1388e701-d96a-4981-9d27-6589128311ac.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/37
37,Niyokki (Gnocchi),Niyokki,587253,NIOKKI WITH THE SAUCE YOU WANT,460,₺,"Four cheese sauce, pesto sauce, eggplant ember sauce, neapolitan sauce, cream mushroom sauce, arabiata sauce, chedar sauce, hot oyster sauce","Four cheese sauce, pesto sauce, eggplant ember sauce, neapolitan sauce, cream mushroom sauce, arabiata sauce, chedar sauce, hot oyster sauce",https://cdn.pardonapp.co/products/cddd2e18-abec-442a-b5c7-74363027b5bf.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/37
37,Niyokki (Gnocchi),Niyokki,587249,CLASSICAL ( TANDOOR NIYOKKI),670,₺,"Classic niokki, baked beef tandoori meat, homemade tomato sauce, garlic, black pepper, red pepper powder, green onion, pickled gherkins, parsley, butter","<p><span style=""font-size: 12px;"">Classic niokki, baked beef tandoori meat, homemade tomato sauce, garlic, black pepper, red pepper powder, green onion, pickled gherkins, parsley, butter</span><br></p>",https://cdn.pardonapp.co/products/0db9d644-0227-4850-bc0e-c60235a8d1ed.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/37
37,Niyokki (Gnocchi),Niyokki,587250,SPICY ANTRICOTE NIOKKI,660,₺,"Classic niokki, beef antrikot, oyster mushrooms, dried onions, capya pepper, mixed soy sauce, garlic, chili, powdered parmesan, butter","Classic niokki, beef antrikot, oyster mushrooms, dried onions, capya pepper, mixed soy sauce, garlic, chili, powdered parmesan, butter",https://cdn.pardonapp.co/products/46aee1fa-f86b-4367-a892-e388ccd87216.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/37
37,Niyokki (Gnocchi),Niyokki,587251,STEAK CHEDDAR NIOKKI,640,₺,"Classic niokki, beef, cheadar sauce, garlic, white pepper, nutmeg, cream, butter, grated mozzerella, powdered parmesan","Classic niokki, beef, cheadar sauce, garlic, white pepper, nutmeg, cream, butter, grated mozzerella, powdered parmesan",https://cdn.pardonapp.co/products/5d0ede84-7480-457f-a34d-aebc70966ddb.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/37
37,Niyokki (Gnocchi),Niyokki,587252,CRISPY CHICKEN NIOKKI,580,₺,"Classic niokki, crispy chicken balls, cream, nutmeg, grated mozzerella, powdered parmesan, white pepper, garlic, butter","Classic niokki, crispy chicken balls, cream, nutmeg, grated mozzerella, powdered parmesan, white pepper, garlic, butter",https://cdn.pardonapp.co/products/17f9b80c-71ec-4518-882e-c4935a497638.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/37
37,Niyokki (Gnocchi),Niyokki,681152,SHRIMP & SALMON NIYOKKI,680,₺,"Classic gnocchi, carrot, zucchini, red capia pepper, button mushrooms, dried onion, 3 jumbo shrimp, shredded salmon, rock'n roll sauce, fresh spring onion.","<p>Classic gnocchi, carrot, zucchini, red capia pepper, button mushrooms, dried onion, 3 jumbo shrimp, shredded salmon, rock'n roll sauce, fresh spring onion.</p>",https://cdn.pardonapp.co/products/ee26dc2f-fe8d-45eb-8686-1fb8dd717abf.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/37
37,Niyokki (Gnocchi),Niyokki,681153,CAJUN CHICKEN TERIYAKI GNOCCHI,580,₺,"Classic gnocchi, carrot, zucchini, red capia pepper, button mushrooms, dried onion, chicken fillet (100 g), spices, teriyaki sauce.","<p>Classic gnocchi, carrot, zucchini, red capia pepper, button mushrooms, dried onion, chicken fillet (100 g), spices, teriyaki sauce.</p>",https://cdn.pardonapp.co/products/6883b75c-8f3f-4e66-9536-f5f6d66a998b.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/37
37,Niyokki (Gnocchi),Niyokki,681154,CRISPY DONER GNOCCHI,640,₺,"Classic gnocchi, yogurt, Iskender sauce, crispy beef döner (80 g), parsley, butter.","<p>Classic gnocchi, yogurt, Iskender sauce, crispy beef döner (80 g), parsley, butter.</p>",https://cdn.pardonapp.co/products/369500e3-3452-4883-8b65-59148a47b358.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/37
37,Niyokki (Gnocchi),Niyokki,681155,CRISPY CHICKEN DONER NYOKKI,590,₺,"Classic gnocchi, yogurt, Iskender sauce, crispy chicken döner (100 g), parsley, butter.","<p data-start=""239"" data-end=""343"">Classic gnocchi, yogurt, Iskender sauce, crispy chicken döner (100 g), parsley, butter.</p>",https://cdn.pardonapp.co/products/da5d3bc4-eda4-4154-a567-c9d59ad60390.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/37
37,Niyokki (Gnocchi),Niyokki,681156,FIVE MUSHROOM NIYOKKI,580,₺,"Classic gnocchi, 5-mushroom mix (nameko, shiitake, trumpet, oyster, beech mushrooms), Milano sauce, spices.","<p>Classic gnocchi, 5-mushroom mix (nameko, shiitake, trumpet, oyster, beech mushrooms), Milano sauce, spices.</p>",https://cdn.pardonapp.co/products/c5097f33-9303-4b7b-9f1a-5c53f44ed974.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/37
16,Singola,Singola,587221,BEEF SINGOLA,660,₺,"Singola with beef, optional yogurt with or without garlic, chili powder, butter, chopped parsley, black pepper","<p><span style=""font-size: 12px;"">Singola with beef, optional yogurt with or without garlic, chili powder, butter, chopped parsley, black pepper</span><br></p>",https://cdn.pardonapp.co/products/022440c0-b8de-4c18-a86e-4e5c68872578.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/16
16,Singola,Singola,587222,CHICKEN SINGOLA,560,₺,"Chicken singola, mixed soy and swit chilli sauce, garlic, black pepper, green onion, butter, tuscany sauce","<p><span style=""font-size: 12px;"">Chicken singola, mixed soy and swit chilli sauce, garlic, black pepper, green onion, butter, tuscany sauce</span><br></p>",https://cdn.pardonapp.co/products/6f830250-acdd-403e-baae-1e772271ea6a.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/16
16,Singola,Singola,587224,SINGOLA WITH POTATOES,520,₺,"Singola with potatoes, milano sauce, butter, K.chili powder, garlic, chopped parsley","<p><span style=""font-size: 12px;"">Singola with potatoes, milano sauce, butter, K.chili powder, garlic, chopped parsley</span><br></p>",https://cdn.pardonapp.co/products/413c11bb-687b-49d4-a47b-ed6270441626.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/16
25,Ravioli,Ravioli,587225,FIVE CHEESE RAVIOLI,595,₺,"Local and imported cheeses, cream, homemade pesto sauce, labneh, garlic, kara.pepper, nutmeg, butter,","Local and imported cheeses, cream, homemade pesto sauce, labneh, garlic, kara.pepper, nutmeg, butter,",https://cdn.pardonapp.co/products/7928f47e-1676-4a8d-9eac-0f5cde05624b.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/25
25,Ravioli,Ravioli,587226,MOZZARELLA WITH DRIED TOMATOES RAVIOLI,595,₺,"Ravioli with mozerella and dried tomatoes, powdered parmesan, dried tomatoes, nutmeg, garlic, labneh, cream, black pepper, butter","Ravioli with mozerella and dried tomatoes, powdered parmesan, dried tomatoes, nutmeg, garlic, labneh, cream, black pepper, butter",https://cdn.pardonapp.co/products/1f4783b6-ddb6-4b66-bea1-ea7794b4d85c.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/25
25,Ravioli,Ravioli,587227,CHICKEN MUSHROOM RAVIOLI,570,₺,"Chicken mushroom ravioli, cream, nutmeg, mushrooms, garlic, black pepper,l abne, powdered parmesan, butter","Chicken mushroom ravioli, cream, nutmeg, mushrooms, garlic, black pepper,l abne, powdered parmesan, butter",https://cdn.pardonapp.co/products/cd4af809-ef3f-478d-bae2-021f150cd7b9.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/25
25,Ravioli,Ravioli,587228,RAVIOLI WITH EMBER EGGPLANT,590,₺,"Ravioli with eggplant embers, homemade tomato sauce, cream, nutmeg, eggplant embers, powdered parmesan, garlic, dried tomatoes, kapya pepper, village pepper, butter","<p><span style=""font-size: 12px;"">Ravioli with eggplant embers, homemade tomato sauce, cream, nutmeg, eggplant embers, powdered parmesan, garlic, dried tomatoes, kapya pepper, village pepper, butter</span><br></p>",https://cdn.pardonapp.co/products/0924142b-c64c-4b01-b9dd-f5426bacdc0d.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/25
25,Ravioli,Ravioli,681158,BEEF RAVIOLI,640,₺,"Beef ravioli (14 pieces – 200 g), San Marzano sauce, Genovese sauce, butter, parsley, spices.","<p>Beef ravioli (14 pieces – 200 g), San Marzano sauce, Genovese sauce, butter, parsley, spices.</p>",https://cdn.pardonapp.co/products/4dd7f9b7-33ca-4f2d-b56a-cf4f96dd16b9.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/25
25,Ravioli,Ravioli,681159,PORCINI MUSHROOM RAVIOLU,580,₺,"Porcini mushroom ravioli, plant-based cream, turmeric powder, nutmeg, mozzarella.","<p>Porcini mushroom ravioli, plant-based cream, turmeric powder, nutmeg, mozzarella.</p>",https://cdn.pardonapp.co/products/73ea156a-3988-4587-aaf0-5ace21af9460.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/25
8,Tortellini & Turkish Ravioli & Fufi Tray Pasta,Tortellini & Turkish Ravioli & Fufi Tray Pasta,587261,FUFİ,640,₺,"Pasta with fufi beef filling, homemade tomato sauce, yogurt, garlic, red pepper powder, black pepper, tomato paste, butter (optional garlic yogurt)","<p><span style=""font-size: 12px;"">Pasta with fufi beef filling, homemade tomato sauce, yogurt, garlic, red pepper powder, black pepper, tomato paste, butter (optional garlic yogurt)</span><br></p>",https://cdn.pardonapp.co/products/39859689-5004-4fcd-91e8-9f84f2336aff.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/8
8,Tortellini & Turkish Ravioli & Fufi Tray Pasta,Tortellini & Turkish Ravioli & Fufi Tray Pasta,587285,THREE COLOR FIVE CHEESE TORTELLINI,595,₺,"Mixed imported and local cheese filled tortellini, homemade pesto sauce, vegetable cream, garlic, walnuts, black pepper, nutmeg, butter","Mixed imported and local cheese filled tortellini, homemade pesto sauce, vegetable cream, garlic, walnuts, black pepper, nutmeg, butter",https://cdn.pardonapp.co/products/972da3ec-17f8-408f-8e81-f2db3eef7ea0.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/8
8,Tortellini & Turkish Ravioli & Fufi Tray Pasta,Tortellini & Turkish Ravioli & Fufi Tray Pasta,587262,TURKISH RAVIOLI,590,₺,"Ravioli, butter, red pepper powder optional with or without garlic yogurt, mint, sumac","Ravioli, butter, red pepper powder optional with or without garlic yogurt, mint, sumac",https://cdn.pardonapp.co/products/b8f57e9a-f82f-437a-9f17-8895442b62ba.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/8
8,Tortellini & Turkish Ravioli & Fufi Tray Pasta,Tortellini & Turkish Ravioli & Fufi Tray Pasta,681157,SPICY RIBEYE TORTELLINI,640,₺,"Ribeye-stuffed tortelloni (200 g), San Marzano sauce, parsley, hot pepper paste, butter, spices.","<p data-start=""249"" data-end=""362"">Ribeye-stuffed tortelloni (200 g), San Marzano sauce, parsley, hot pepper paste, butter, spices.</p>",https://cdn.pardonapp.co/products/26461a38-eb55-491f-99fa-e3d8385e895d.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/8
88,Crispy Pastas,Crispy Pastas,587218,CRISPY BEEF SINGOLA,680,₺,"Tempura beef minced singola, yoghurt with or without garlic, butter, red pepper powder, chopped parsley, optional","<p><span style=""font-size: 12px;"">Tempura beef minced singola, yoghurt with or without garlic, butter, red pepper powder, chopped parsley, optional</span><br></p>",https://cdn.pardonapp.co/products/0f931055-fbbf-4259-8b65-651da4009f73.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/88
88,Crispy Pastas,Crispy Pastas,681166,CRISPY RAVIOLI WITH BEEF,660,₺,"Beef Ravioli (200g), Tempura Flour , Butter, Parsley, Garlic, Rock'n Roll Sauce , Spices","<p>Beef Ravioli (200g), Tempura Flour , Butter, Parsley, Garlic, Rock'n Roll Sauce ,&nbsp; Spices</p>",https://cdn.pardonapp.co/products/fdb54ae2-0562-4ff5-8ef4-4d2f84081b5b.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/88
88,Crispy Pastas,Crispy Pastas,681167,CRISPY TORTELLINI WITH BEEF,660,₺,"Ribeye Tortelloni (200g), Tempura Flour, Butter, Parsley, Garlic, Yogurt, spices","<p>Ribeye Tortelloni (200g), Tempura Flour,&nbsp; Butter, Parsley, Garlic, Yogurt,&nbsp; spices</p>",https://cdn.pardonapp.co/products/373fbf51-31a1-47a3-8c73-3a205a57191c.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/88
88,Crispy Pastas,Crispy Pastas,681168,CRISPY MANTI,640,₺,"Turkish Dumplings (200g), Tempura Flour, Butter, Parsley, Garlic, Yogurt, Spices","<p>Turkish Dumplings (200g), Tempura Flour,&nbsp; Butter, Parsley, Garlic, Yogurt,&nbsp; Spices</p>",https://cdn.pardonapp.co/products/88ac98e0-11f7-4c25-9bd5-94bd7984f107.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/88
28,Pizza,Pizza,587317,BBQ CHICKEN PIZZA,590,₺,"Homemade pizza sauce, chicken tenderloin, mozzarella cheese, corn kernels, red onion, BBQ sauce, arugula and tomato slices","<p><span style=""font-size: 12px;"">Homemade pizza sauce, chicken tenderloin, mozzarella cheese, corn kernels, red onion, BBQ sauce, arugula and tomato slices</span><br></p>",https://cdn.pardonapp.co/products/532143d2-e87f-4761-b44b-af73e284bcb1.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/28
28,Pizza,Pizza,587318,BEEF ENTRICOT PIZZA,710,₺,"Homemade pizza sauce, beef entrecôte, mozzarella cheese, onion, thyme, red pepper powder, arugula, sliced ​​tomato","<p><span style=""font-size: 12px;"">Homemade pizza sauce, beef entrecôte, mozzarella cheese, onion, thyme, red pepper powder, arugula, sliced ​​tomato</span><br></p>",https://cdn.pardonapp.co/products/25a84f9d-c1ea-46c3-9ef7-f95f9436b1d9.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/28
28,Pizza,Pizza,587319,FOUR CHEESE PIZZA,590,₺,"Homemade pizza sauce, parmesan cheese, cheddar cheese, grated mozzarella, tulum cheese, arugula and tomato slices","<p><span style=""font-size: 12px;"">Homemade pizza sauce, parmesan cheese, cheddar cheese, grated mozzarella, tulum cheese, arugula and tomato slices</span><br></p>",https://cdn.pardonapp.co/products/2b025c45-2226-4285-99d7-b6123c1379cb.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/28
28,Pizza,Pizza,587321,TANDIRI MEAT PIZZA,730,₺,"Homemade pizza sauce, baked beef tandoori, mozzarella cheese, spring onion, thyme, village pepper, green onion, gherkin pickle, arugula","<p><span style=""font-size: 12px;"">Homemade pizza sauce, baked beef tandoori, mozzarella cheese, spring onion, thyme, village pepper, green onion, gherkin pickle, arugula</span><br></p>",https://cdn.pardonapp.co/products/65e40ceb-ea6c-48c4-9baf-51e8bcc09eee.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/28
28,Pizza,Pizza,587322,ROASTED MEAT PIZZA,720,₺,"Homemade pizza sauce, roasted beef, capia pepper, village pepper, mozzarella cheese, pickled gherkins, tomato slices, arugula","<p><span style=""font-size: 12px;"">Homemade pizza sauce, roasted beef, capia pepper, village pepper, mozzarella cheese, pickled gherkins, tomato slices, arugula</span><br></p>",https://cdn.pardonapp.co/products/d9ca4bf4-3b26-4abc-bd80-628be08bc6f8.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/28
28,Pizza,Pizza,587323,SHRIMP PIZZA,710,₺,"Homemade pizza sauce, grass prawns, capers, red onion, green onion, tomato slices, mozzarella cheese, pickled gherkins, arugula","<p><span style=""font-size: 12px;"">Homemade pizza sauce, grass prawns, capers, red onion, green onion, tomato slices, mozzarella cheese, pickled gherkins, arugula</span><br></p>",https://cdn.pardonapp.co/products/2df5c4f7-440e-4fdc-bbda-0739f60f67ec.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/28
28,Pizza,Pizza,587325,SMOKED RIB PIZZA,710,₺,"Homemade pizza sauce, smoked beef rib meat, mozzarella cheese, parmesan cheese, arugula","<p><span style=""font-size: 12px;"">Homemade pizza sauce, smoked beef rib meat, mozzarella cheese, parmesan cheese, arugula</span><br></p>",https://cdn.pardonapp.co/products/1b1705a7-6ff3-4ca4-b3c2-632b3a816ec9.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/28
28,Pizza,Pizza,587326,MARGERITHA PIZZA,570,₺,"Homemade pizza sauce, mozzarella cheese, homemade pesto sauce, chery tomato, arugula","<p><span style=""font-size: 12px;"">Homemade pizza sauce, mozzarella cheese, homemade pesto sauce, chery tomato, arugula</span><br></p>",https://cdn.pardonapp.co/products/42be8739-88c0-452e-964f-530d37f75c2c.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/28
28,Pizza,Pizza,587327,DELI PIZZA,680,₺,"Homemade pizza sauce, beef salami, beef sausage, beef sausage, slices of black olives, corn, mozzarella cheese, arugula","<p><span style=""font-size: 12px;"">Homemade pizza sauce, beef salami, beef sausage, beef sausage, slices of black olives, corn, mozzarella cheese, arugula</span><br></p>",https://cdn.pardonapp.co/products/24e707ed-375f-44be-8410-26459fdf3b77.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/28
28,Pizza,Pizza,681171,CRISPY CHICKEN CAJUN PIZZA,590,₺,"Homemade pizza sauce, mozzarella cheese, chicken tenderloin (100 gr), rock'n roll sauce, spring onion, arugula","<p><span style=""font-size: 12px;"">Homemade pizza sauce, mozzarella cheese, chicken tenderloin (100 gr), rock'n roll sauce, spring onion, arugula</span></p>",https://cdn.pardonapp.co/products/e7c657a9-74af-4c04-9812-7674ed9d51ee.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/28
28,Pizza,Pizza,681172,Five Mushroom Etna Pizza,610,₺,"Homemade pizza sauce, mozzarella cheese, capia pepper, 5 mushroom mix (nameko + shitake + trumpet + oyster + beech mushroom), arugula","<p><span style=""font-size: 12px;"">Homemade pizza sauce, mozzarella cheese, capia pepper, 5 mushroom mix (nameko + shitake + trumpet + oyster + beech mushroom), arugula</span></p>",https://cdn.pardonapp.co/products/9c49a69a-b984-4b68-aac2-1b0ecdcb3f66.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/28
28,Pizza,Pizza,681173,Lucca Pizza with Doner Kebab,680,₺,"Homemade pizza sauce, mozzarella cheese, meat doner (80 gr), butter, arugula, aspava sauce","<p><span style=""font-size: 12px;"">Homemade pizza sauce, mozzarella cheese, meat doner (80 gr), butter, arugula, aspava sauce</span></p>",https://cdn.pardonapp.co/products/0556d638-f678-495f-8831-b4e54137c9df.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/28
28,Pizza,Pizza,681174,GRANDE PIZZA WITH CHICKEN DONER,590,₺,"Homemade pizza sauce, mozzarella cheese, chicken doner (80 gr), butter, arugula, aspava sauce","<p><span style=""font-size: 12px;"">Homemade pizza sauce, mozzarella cheese, chicken doner (80 gr), butter, arugula, aspava sauce</span></p>",https://cdn.pardonapp.co/products/a1b1b26f-9bda-452b-8f28-ddefd842995e.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/28
3,Panzerotti,Panzerotti,587297,PANZEROTTI WITH BEEF ENTRICOT,540,₺,"Homemade pizza sauce, beef entrecôte, mozzarella cheese, matcha potatoes, tomato, arugula, pickled gherkins","<p><span style=""font-size: 12px;"">Homemade pizza sauce, beef entrecôte, mozzarella cheese, matcha potatoes, tomato, arugula, pickled gherkins</span><br></p>",https://cdn.pardonapp.co/products/69cd3ea1-1df0-4222-bc63-7824e1e29a0f.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/3
3,Panzerotti,Panzerotti,587298,PANZEROTTI WITH MEATBALLS,510,₺,"Homemade pizza sauce, homemade grilled beef meatballs, onion, mozzarella cheese, tomato, matcha potatoes, arugula, pickled gherkins","<p><span style=""font-size: 12px;"">Homemade pizza sauce, homemade grilled beef meatballs, onion, mozzarella cheese, tomato, matcha potatoes, arugula, pickled gherkins</span><br></p>",https://cdn.pardonapp.co/products/56b12fb1-a11c-4b77-9fe5-a2173bd95eab.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/3
3,Panzerotti,Panzerotti,587299,TANDIRI MEAT PANZEROTTI,570,₺,"Homemade pizza sauce, baked tandoori beef, matcha potatoes, grated mozzarella, green onion, tomato, gherkin pickle, arugula","<p><span style=""font-size: 12px;"">Homemade pizza sauce, baked tandoori beef, matcha potatoes, grated mozzarella, green onion, tomato, gherkin pickle, arugula</span><br></p>",https://cdn.pardonapp.co/products/0f6b2cc0-61b9-4276-a231-72a842bd0831.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/3
3,Panzerotti,Panzerotti,587301,GRILLED CHICKEN PANZEROTTI WITH BBQ SAUCE,480,₺,"Homemade pizza sauce, grilled chicken breast, mozzarella cheese, cheddar cheese, matcha potatoes, gherkin pickles, arugula, BBQ sauce","<p><span style=""font-size: 12px;"">Homemade pizza sauce, grilled chicken breast, mozzarella cheese, cheddar cheese, matcha potatoes, gherkin pickles, arugula, BBQ sauce</span><br></p>",https://cdn.pardonapp.co/products/3da753af-34c9-4b87-9152-8a18b74008eb.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/3
3,Panzerotti,Panzerotti,587302,ROASTED MEAT PANZEROTTI,570,₺,"Homemade pizza sauce, roasted beef, matcha potatoes, mozzarella cheese, tomato, gherkin pickle, arugula, tomato","<p>Homemade pizza sauce, roasted beef, matcha potatoes, mozzarella cheese, tomato, gherkin pickle, arugula, tomato</p>",https://cdn.pardonapp.co/products/0e9723dc-049b-4cd4-8e61-4a231a8fbeb8.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/3
3,Panzerotti,Panzerotti,587304,CRISPY CHICKEN PANZEROTTI,480,₺,"Homemade pizza sauce, breaded lolita chicken, matcha potatoes, tomatoes, green onions, cheadar sauce, mozzarella cheese, gherkin pickles, arugula","<p><span style=""font-size: 12px;"">Homemade pizza sauce, breaded lolita chicken, matcha potatoes, tomatoes, green onions, cheadar sauce, mozzarella cheese, gherkin pickles, arugula</span><br></p>",https://cdn.pardonapp.co/products/8d8da0a2-7a27-431b-9199-45d850d0f97d.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/3
3,Panzerotti,Panzerotti,681169,PANZEROTTLE WITH MEAT DONER,540,₺,"Homemade pizza sauce, grated mozzarella, fresh potato matchsticks, meat doner (60 gr), spring onion, tomato, pickled gherkins, Mediterranean greens, lettuce","<p>Homemade pizza sauce, grated mozzarella, fresh potato matchsticks, meat doner (60 gr), spring onion, tomato, pickled gherkins, Mediterranean greens, lettuce</p>",https://cdn.pardonapp.co/products/d42ef19e-6de0-4d00-98a4-225c3a90cc1b.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/3
3,Panzerotti,Panzerotti,681170,LOLITA PANZEROTTLE WITH CHICKEN DONER,480,₺,,,https://cdn.pardonapp.co/products/b7feab62-277d-4e69-ae4f-b25d4e04a958.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/3
14,Lasagna & Risotto,Lasagna & Risotto,587258,BOLOGNESE SAUCE LASAGNA,610,₺,"Beef minced meat, dried onion, kapya pepper, village pepper, carrot, celery stalk, garlic, black pepper, grated mozerella, basemel, homemade tomato sauce, butter","Beef minced meat, dried onion, kapya pepper, village pepper, carrot, celery stalk, garlic, black pepper, grated mozerella, basemel, homemade tomato sauce, butter",https://cdn.pardonapp.co/products/e82257bf-55aa-4e7e-a568-9bf1ca8604bb.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/14
14,Lasagna & Risotto,Lasagna & Risotto,587344,RISOTTO WITH PORCINI MUSHROOMS,610,₺,"Arborio rice, white wine, porcini mushrooms, parmesan cheese, butter, salt, pepper, vegetable cream","<p><span style=""font-size: 12px;"">Arborio rice, white wine, porcini mushrooms, parmesan cheese, butter, salt, pepper, vegetable cream</span><br></p>",https://cdn.pardonapp.co/products/19643695-643d-41b9-a6fb-8480398d00bb.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/14
14,Lasagna & Risotto,Lasagna & Risotto,587345,SEAFOOD RISOTTO,660,₺,"Arborio rice, squid, shrimp, crab, salmon, mussels, parmesan cheese, butter, salt, pepper, vegetable cream","<p><span style=""font-size: 12px;"">Arborio rice,&nbsp; squid, shrimp, crab, salmon, mussels, parmesan cheese, butter, salt, pepper, vegetable cream</span><br></p>",https://cdn.pardonapp.co/products/459c65eb-0caa-4329-b7d3-da10049ac641.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/14
14,Lasagna & Risotto,Lasagna & Risotto,587257,CHICKEN MUSHROOM LASAGNA,520,₺,"Chicken tenderloin, dried onion, mushrooms, cream, black pepper, nutmeg, grated mozerella, garlic, basemel, butter","<p><span style=""font-size: 12px;"">Chicken tenderloin, dried onion, mushrooms, cream, black pepper, nutmeg, grated mozerella, garlic, basemel, butter</span><br></p>",https://cdn.pardonapp.co/products/28618143-27d2-4c92-8e21-10b8e09a984e.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/14
22,Red Meat Pastas,Red Meat Pastas,587230,PENNE WITH BITTER ENTRICOTE,630,₺,"Penne pasta, beef entrikot, village pepper, Albanian pepper, garlic, homemade tomato sauce, red pepper powder, black pepper, butter","<p><span style=""font-size: 12px;"">Penne pasta, beef entrikot, village pepper, Albanian pepper, garlic, homemade tomato sauce, red pepper powder, black pepper, butter</span><br></p>",https://cdn.pardonapp.co/products/3abd02ee-39a6-4f7d-a994-54c03ab6c973.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/22
22,Red Meat Pastas,Red Meat Pastas,587231,SPAGHETTI WITH BOLOGNESE SAUCE,590,₺,"Spaghetti pasta, beef minced meat, homemade tomato sauce, dried onion, green pepper, tomato paste, garlic, red pepper powder, black pepper, butter","Spaghetti pasta, beef minced meat, homemade tomato sauce, dried onion, green pepper, tomato paste, garlic, red pepper powder, black pepper, butter",https://cdn.pardonapp.co/products/77de51a0-0476-4d87-8140-1571f7cf079a.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/22
22,Red Meat Pastas,Red Meat Pastas,587233,FUSILLI WITH MICKET MEATBALL,590,₺,"Fusulli pasta, cluster dumplings, homemade tomato sauce, cumin, new spring, garlic, black pepper, red pepper powder, butter, chopped parsley","Fusulli pasta, cluster dumplings, homemade tomato sauce, cumin, new spring, garlic, black pepper, red pepper powder, butter, chopped parsley",https://cdn.pardonapp.co/products/1223e7f9-2e51-429a-b611-39fb3804fbb0.webp,https://webmenu.pardonapp.co/en/niyokki-elazig/2387/menu/22
